date,stock_code,action,price,shares
2022-06-02,002768.SZ,BUY,22.4,362
2022-06-02,002067.SZ,BUY,3.58,2299
2022-06-02,600289.SH,BUY,3.1,2641
2022-06-02,002569.SZ,BUY,6.29,1300
2022-06-02,603332.SH,BUY,13.83,587
2022-06-02,002217.SZ,BUY,1.23,6703
2022-06-02,002900.SZ,BUY,11.4,723
2022-06-02,002391.SZ,BUY,6.71,1220
2022-06-02,600386.SH,BUY,4.14,1980
2022-06-06,001318.SZ,SELL,22.69,293
2022-06-10,603272.SH,SELL,20.43,319
2022-06-15,603097.SH,SELL,22.25,287
2022-07-04,000908.SZ,SELL,3.47,2467
2022-07-04,002067.SZ,SELL,3.75,2299
2022-07-04,002115.SZ,SELL,4.19,2085
2022-07-04,002169.SZ,SELL,7.57,1197
2022-07-04,002217.SZ,SELL,1.29,6703
2022-07-04,002391.SZ,SELL,6.67,1220
2022-07-04,002556.SZ,SELL,10.21,819
2022-07-04,002569.SZ,SELL,6.15,1300
2022-07-04,002768.SZ,SELL,24.65,362
2022-07-04,002818.SZ,SELL,9.67,896
2022-07-04,002900.SZ,SELL,13.74,723
2022-07-04,600289.SH,SELL,3.18,2641
2022-07-04,600386.SH,SELL,3.86,1980
2022-07-04,600671.SH,SELL,7.47,1045
2022-07-04,603031.SH,SELL,28.04,286
2022-07-04,603332.SH,SELL,16.91,587
2022-07-04,603768.SH,SELL,15.48,523
2022-07-04,001316.SZ,BUY,29.89,267
2022-07-04,000581.SZ,BUY,16.76,485
2022-07-04,001270.SZ,BUY,60.59,135
2022-07-04,600620.SH,BUY,11.07,720
2022-07-04,600136.SH,BUY,1.95,4146
2022-07-04,001226.SZ,BUY,40.47,195
2022-07-04,601728.SH,BUY,3.21,2558
2022-07-04,002742.SZ,BUY,4.13,1986
2022-07-04,002086.SZ,BUY,2.21,3909
2022-07-04,601163.SH,BUY,10.36,798
2022-07-04,600157.SH,BUY,1.58,5212
2022-07-04,002005.SZ,BUY,1.56,5297
2022-07-04,600050.SH,BUY,3.1,2638
2022-07-04,000830.SZ,BUY,13.94,588
2022-07-04,601339.SH,BUY,4.13,1985
2022-07-04,603161.SH,BUY,7.75,1059
2022-07-04,002654.SZ,BUY,3.91,2083
2022-07-04,002908.SZ,BUY,8.39,979
2022-07-04,600166.SH,BUY,2.81,2942
2022-07-04,603067.SH,BUY,9.39,927
2022-07-06,001270.SZ,SELL,49.7,135
2022-07-26,001316.SZ,SELL,24.83,267
2022-08-02,000830.SZ,SELL,12.51,588
2022-08-02,001226.SZ,SELL,36.0,195
2022-08-02,002005.SZ,SELL,1.65,5297
2022-08-02,002086.SZ,SELL,2.68,3909
2022-08-02,002654.SZ,SELL,3.97,2083
2022-08-02,002742.SZ,SELL,3.93,1986
2022-08-02,002908.SZ,SELL,9.1,979
2022-08-02,600136.SH,SELL,2.15,4146
2022-08-02,600157.SH,SELL,1.68,5212
2022-08-02,600166.SH,SELL,2.92,2942
2022-08-02,600620.SH,SELL,10.94,720
2022-08-02,601339.SH,SELL,4.44,1985
2022-08-02,603067.SH,SELL,13.81,927
2022-08-02,603161.SH,SELL,8.7,1059
2022-08-02,603211.SH,BUY,16.51,562
2022-08-02,000581.SZ,BUY,17.22,1
2022-08-02,001258.SZ,BUY,6.99,1329
2022-08-02,603170.SH,BUY,27.78,304
2022-08-02,601728.SH,BUY,3.19,81
2022-08-02,600050.SH,BUY,3.06,124
2022-08-02,601766.SH,BUY,4.45,1889
2022-08-02,601163.SH,SELL,11.02,30
2022-08-02,002490.SZ,BUY,4.06,2050
2022-08-02,002382.SZ,BUY,8.21,1023
2022-08-02,600482.SH,BUY,16.38,524
2022-08-02,600089.SH,BUY,17.18,484
2022-08-02,600873.SH,BUY,9.66,866
2022-08-02,001336.SZ,BUY,35.89,235
2022-08-02,601616.SH,BUY,3.38,2479
2022-08-02,000566.SZ,BUY,4.28,1960
2022-08-02,600273.SH,BUY,8.29,1008
2022-08-02,603185.SH,BUY,114.48,72
2022-08-02,601615.SH,BUY,27.33,303
2022-08-02,603489.SH,BUY,89.84,92
2022-08-24,001336.SZ,SELL,30.42,235
2022-08-26,603170.SH,SELL,23.29,304
2022-08-29,603489.SH,SELL,73.58,92
2022-09-01,603185.SH,SELL,91.96,72
2022-09-02,000566.SZ,SELL,4.22,1960
2022-09-02,001258.SZ,SELL,15.62,1329
2022-09-02,002382.SZ,SELL,7.84,1023
2022-09-02,002490.SZ,SELL,3.9,2050
2022-09-02,600050.SH,SELL,3.17,2762
2022-09-02,600089.SH,SELL,17.33,484
2022-09-02,600273.SH,SELL,8.38,1008
2022-09-02,600482.SH,SELL,15.45,524
2022-09-02,601163.SH,SELL,10.55,768
2022-09-02,601615.SH,SELL,25.33,303
2022-09-02,601616.SH,SELL,3.21,2479
2022-09-02,601728.SH,SELL,3.25,2639
2022-09-02,601766.SH,SELL,4.5,1889
2022-09-02,603211.SH,SELL,15.76,562
2022-09-02,001222.SZ,BUY,28.17,297
2022-09-02,001330.SZ,BUY,13.57,618
2022-09-02,001236.SZ,BUY,12.42,679
2022-09-02,000581.SZ,BUY,16.23,39
2022-09-02,601727.SH,BUY,4.18,2040
2022-09-02,002972.SZ,BUY,10.68,799
2022-09-02,000725.SZ,BUY,3.49,2441
2022-09-02,600822.SH,BUY,7.73,1109
2022-09-02,003033.SZ,BUY,32.51,264
2022-09-02,000528.SZ,BUY,5.79,1480
2022-09-02,000697.SZ,BUY,6.6,1288
2022-09-02,603966.SH,BUY,7.72,1094
2022-09-02,600873.SH,BUY,9.06,72
2022-09-02,603185.SH,BUY,95.46,89
2022-09-02,000516.SZ,BUY,10.01,852
2022-09-02,601177.SH,BUY,8.51,1028
2022-09-02,002267.SZ,BUY,6.83,1253
2022-09-02,000927.SZ,BUY,2.74,3128
2022-09-02,603050.SH,BUY,6.93,1237
2022-09-02,002535.SZ,BUY,2.13,4004
2022-09-06,001330.SZ,SELL,11.01,618
2022-09-09,001222.SZ,SELL,23.05,297
2022-10-11,603050.SH,SELL,5.87,1237
2022-10-11,000516.SZ,SELL,9.6,852
2022-10-11,000528.SZ,SELL,5.33,1480
2022-10-11,000697.SZ,SELL,6.88,1288
2022-10-11,000725.SZ,SELL,3.17,2441
2022-10-11,000927.SZ,SELL,2.52,3128
2022-10-11,001236.SZ,SELL,12.04,679
2022-10-11,002267.SZ,SELL,6.99,1253
2022-10-11,002535.SZ,SELL,1.91,4004
2022-10-11,600822.SH,SELL,7.12,1109
2022-10-11,600873.SH,SELL,8.48,938
2022-10-11,601177.SH,SELL,7.46,1028
2022-10-11,601727.SH,SELL,3.82,2040
2022-10-11,603050.SH,SELL,5.87,1237
2022-10-11,603185.SH,SELL,96.79,89
2022-10-11,603966.SH,SELL,8.66,1094
2022-10-11,603057.SH,BUY,26.28,307
2022-10-11,000581.SZ,BUY,15.11,8
2022-10-11,001238.SZ,BUY,27.59,291
2022-10-11,002972.SZ,BUY,9.6,40
2022-10-11,002434.SZ,BUY,7.27,1135
2022-10-11,002900.SZ,BUY,10.26,771
2022-10-11,603268.SH,BUY,14.57,553
2022-10-11,003033.SZ,SELL,33.68,24
2022-10-11,603536.SH,BUY,6.11,1308
2022-10-11,603466.SH,BUY,9.16,886
2022-10-11,000526.SZ,BUY,13.39,604
2022-10-11,600648.SH,BUY,10.46,768
2022-10-11,002742.SZ,BUY,2.45,3201
2022-10-11,002081.SZ,BUY,4.14,1945
2022-10-11,600328.SH,BUY,10.44,782
2022-10-11,603679.SH,BUY,10.55,757
2022-10-11,605377.SH,BUY,8.41,976
2022-10-11,002021.SZ,BUY,1.4,5772
2022-10-11,002270.SZ,BUY,6.4,1255
2022-10-11,603725.SH,BUY,4.66,1724
2022-10-31,603057.SH,SELL,22.13,307
2022-11-02,000526.SZ,SELL,15.05,604
2022-11-02,000581.SZ,SELL,15.3,533
2022-11-02,001238.SZ,SELL,25.19,291
2022-11-02,002021.SZ,SELL,1.49,5772
2022-11-02,002081.SZ,SELL,4.16,1945
2022-11-02,002270.SZ,SELL,7.3,1255
2022-11-02,002434.SZ,SELL,7.24,1135
2022-11-02,002900.SZ,SELL,14.24,771
2022-11-02,002972.SZ,SELL,11.25,839
2022-11-02,003033.SZ,SELL,45.87,240
2022-11-02,600328.SH,SELL,9.88,782
2022-11-02,600648.SH,SELL,10.5,768
2022-11-02,603466.SH,SELL,11.22,886
2022-11-02,603679.SH,SELL,11.64,757
2022-11-02,603725.SH,SELL,4.84,1724
2022-11-02,605377.SH,SELL,9.21,976
2022-11-02,001269.SZ,BUY,58.27,154
2022-11-02,001322.SZ,BUY,12.98,647
2022-11-02,603685.SH,BUY,9.75,866
2022-11-02,601728.SH,BUY,3.53,2407
2022-11-02,000623.SZ,BUY,12.75,663
2022-11-02,600572.SH,BUY,3.83,2202
2022-11-02,001298.SZ,BUY,15.92,566
2022-11-02,000528.SZ,BUY,5.61,1508
2022-11-02,002313.SZ,BUY,5.17,1633
2022-11-02,600543.SH,BUY,5.36,1602
2022-11-02,603268.SH,BUY,14.43,35
2022-11-02,000927.SZ,BUY,2.56,3317
2022-11-02,600654.SH,BUY,2.46,3450
2022-11-02,002742.SZ,BUY,2.61,50
2022-11-02,603536.SH,BUY,6.32,32
2022-11-02,002427.SZ,BUY,6.98,1220
2022-11-02,002872.SZ,BUY,4.85,1751
2022-11-02,002774.SZ,BUY,5.8,1469
2022-11-02,000796.SZ,BUY,2.14,3931
2022-11-02,000538.SZ,BUY,48.59,174
2022-11-29,001298.SZ,SELL,13.23,566
2022-12-02,000528.SZ,SELL,5.89,1508
2022-12-02,000623.SZ,SELL,14.16,663
2022-12-02,000796.SZ,SELL,2.85,3931
2022-12-02,000927.SZ,SELL,3.0,3317
2022-12-02,001269.SZ,SELL,59.94,154
2022-12-02,001322.SZ,SELL,15.66,647
2022-12-02,002313.SZ,SELL,6.29,1633
2022-12-02,002427.SZ,SELL,7.56,1220
2022-12-02,002742.SZ,SELL,2.93,3251
2022-12-02,002774.SZ,SELL,6.0,1469
2022-12-02,002872.SZ,SELL,5.4,1751
2022-12-02,600543.SH,SELL,5.8,1602
2022-12-02,600572.SH,SELL,4.38,2202
2022-12-02,600654.SH,SELL,2.82,3450
2022-12-02,601728.SH,SELL,3.87,2407
2022-12-02,603268.SH,SELL,15.08,588
2022-12-02,603536.SH,SELL,7.2,1340
2022-12-02,001338.SZ,BUY,24.81,409
2022-12-02,000538.SZ,BUY,50.27,8
2022-12-02,603685.SH,BUY,10.01,60
2022-12-02,002241.SZ,BUY,17.3,530
2022-12-02,000697.SZ,BUY,7.32,1260
2022-12-02,600648.SH,BUY,11.53,822
2022-12-02,002355.SZ,BUY,4.65,1989
2022-12-02,002719.SZ,BUY,8.02,1140
2022-12-02,603360.SH,BUY,5.57,1660
2022-12-02,600330.SH,BUY,11.11,830
2022-12-02,000536.SZ,BUY,2.06,4468
2022-12-02,600987.SH,BUY,6.35,1461
2022-12-02,603327.SH,BUY,7.28,1271
2022-12-02,605058.SH,BUY,19.19,481
2022-12-02,603586.SH,BUY,13.27,701
2022-12-02,603599.SH,BUY,18.74,491
2022-12-02,603095.SH,BUY,10.92,843
2022-12-02,001308.SZ,BUY,25.35,364
2022-12-02,600396.SH,BUY,2.83,3245
2022-12-02,600285.SH,BUY,12.62,732
2022-12-20,001338.SZ,SELL,19.61,409
2023-01-04,000536.SZ,SELL,1.91,4468
2023-01-04,001308.SZ,SELL,25.0,364
2023-01-04,002241.SZ,SELL,16.84,530
2023-01-04,002719.SZ,SELL,16.75,1140
2023-01-04,600285.SH,SELL,12.07,732
2023-01-04,600330.SH,SELL,10.87,830
2023-01-04,600396.SH,SELL,2.88,3245
2023-01-04,603095.SH,SELL,10.07,843
2023-01-04,603327.SH,SELL,8.1,1271
2023-01-04,603360.SH,SELL,5.73,1660
2023-01-04,603586.SH,SELL,12.18,701
2023-01-04,603599.SH,SELL,18.98,491
2023-01-04,603685.SH,SELL,9.41,926
2023-01-04,605058.SH,SELL,18.14,481
2023-01-04,001301.SZ,BUY,68.12,151
2023-01-04,000538.SZ,BUY,48.26,12
2023-01-04,600998.SH,BUY,4.49,2089
2023-01-04,000697.SZ,BUY,6.92,93
2023-01-04,600848.SH,BUY,11.32,824
2023-01-04,600854.SH,BUY,4.25,2197
2023-01-04,002355.SZ,BUY,4.3,192
2023-01-04,600867.SH,BUY,8.59,1092
2023-01-04,603183.SH,BUY,4.55,2067
2023-01-04,600987.SH,BUY,6.31,22
2023-01-04,600509.SH,BUY,5.12,1835
2023-01-04,603815.SH,BUY,7.5,1248
2023-01-04,003008.SZ,BUY,17.5,536
2023-01-04,603660.SH,BUY,5.41,1733
2023-01-04,600538.SH,BUY,4.68,1995
2023-01-04,605088.SH,BUY,15.41,602
2023-01-04,600797.SH,BUY,6.02,1555
2023-01-04,000566.SZ,BUY,4.36,2151
2023-01-04,600648.SH,BUY,10.73,48
2023-01-04,002164.SZ,BUY,6.32,1472
2023-02-02,000538.SZ,SELL,50.89,194
2023-02-02,000566.SZ,SELL,4.47,2151
2023-02-02,001301.SZ,SELL,82.38,151
2023-02-02,002164.SZ,SELL,6.9,1472
2023-02-02,002355.SZ,SELL,4.66,2181
2023-02-02,003008.SZ,SELL,18.85,536
2023-02-02,600509.SH,SELL,5.73,1835
2023-02-02,600538.SH,SELL,4.84,1995
2023-02-02,600648.SH,SELL,10.92,870
2023-02-02,600797.SH,SELL,6.71,1555
2023-02-02,600848.SH,SELL,11.62,824
2023-02-02,600854.SH,SELL,4.5,2197
2023-02-02,600987.SH,SELL,6.7,1483
2023-02-02,600998.SH,SELL,4.42,2089
2023-02-02,603815.SH,SELL,7.88,1248
2023-02-02,605088.SH,SELL,18.73,602
2023-02-02,603173.SH,BUY,34.31,313
2023-02-02,600867.SH,SELL,9.19,8
2023-02-02,000697.SZ,BUY,6.86,85
2023-02-02,600654.SH,BUY,2.6,3773
2023-02-02,600726.SH,BUY,2.6,3773
2023-02-02,603887.SH,BUY,7.58,1304
2023-02-02,600739.SH,BUY,13.21,752
2023-02-02,000536.SZ,BUY,2.05,4875
2023-02-02,002387.SZ,BUY,6.35,1551
2023-02-02,603660.SH,SELL,5.79,14
2023-02-02,600569.SH,BUY,2.25,4416
2023-02-02,600307.SH,BUY,1.74,5660
2023-02-02,600117.SH,BUY,3.24,3030
2023-02-02,600622.SH,BUY,3.35,2940
2023-02-02,600743.SH,BUY,1.86,5267
2023-02-02,600589.SH,BUY,1.65,5981
2023-02-02,603183.SH,BUY,4.64,53
2023-02-02,601333.SH,BUY,2.12,4656
2023-02-02,002630.SZ,BUY,3.09,3197
2023-02-02,600715.SH,BUY,2.01,4926
2023-02-07,603173.SH,SELL,28.77,313
2023-03-02,000536.SZ,SELL,2.22,4875
2023-03-02,002387.SZ,SELL,6.7,1551
2023-03-02,002630.SZ,SELL,2.96,3197
2023-03-02,600569.SH,SELL,2.32,4416
2023-03-02,600589.SH,SELL,1.88,5981
2023-03-02,600622.SH,SELL,3.6,2940
2023-03-02,600715.SH,SELL,1.98,4926
2023-03-02,600739.SH,SELL,13.27,752
2023-03-02,600867.SH,SELL,10.46,1084
2023-03-02,601333.SH,SELL,2.22,4656
2023-03-02,603183.SH,SELL,4.67,2120
2023-03-02,603660.SH,SELL,7.76,1719
2023-03-02,603887.SH,SELL,8.55,1304
2023-03-02,001260.SZ,BUY,28.05,351
2023-03-02,603307.SH,BUY,66.26,149
2023-03-02,600455.SH,BUY,24.6,404
2023-03-02,002313.SZ,BUY,5.96,1671
2023-03-02,000697.SZ,BUY,6.32,138
2023-03-02,600726.SH,BUY,2.54,148
2023-03-02,600654.SH,BUY,2.45,292
2023-03-02,000415.SZ,BUY,2.3,4312
2023-03-02,600743.SH,BUY,1.86,88
2023-03-02,000903.SZ,BUY,2.73,3648
2023-03-02,002331.SZ,BUY,8.39,1176
2023-03-02,002376.SZ,BUY,7.08,1406
2023-03-02,600396.SH,BUY,2.53,3952
2023-03-02,002491.SZ,BUY,5.17,1934
2023-03-02,603699.SH,BUY,10.23,964
2023-03-02,603815.SH,BUY,7.84,1270
2023-03-02,600117.SH,BUY,3.17,102
2023-03-02,600601.SH,BUY,2.59,3921
2023-03-02,002020.SZ,BUY,12.51,793
2023-03-10,000697.SZ,SELL,6.09,1576
2023-03-15,603307.SH,SELL,55.21,149
2023-03-20,001260.SZ,SELL,23.45,351
2023-04-04,000903.SZ,SELL,2.53,3648
2023-04-04,002020.SZ,SELL,12.38,793
2023-04-04,002313.SZ,SELL,6.99,1671
2023-04-04,002491.SZ,SELL,6.43,1934
2023-04-04,600117.SH,SELL,2.9,3132
2023-04-04,600307.SH,SELL,1.63,5660
2023-04-04,600455.SH,SELL,24.78,404
2023-04-04,600726.SH,SELL,2.66,3921
2023-04-04,600743.SH,SELL,1.7,5355
2023-04-04,603699.SH,SELL,11.03,964
2023-04-04,603815.SH,SELL,7.42,1270
2023-04-04,603291.SH,BUY,14.49,754
2023-04-04,600959.SH,BUY,3.35,2971
2023-04-04,601019.SH,BUY,7.1,1400
2023-04-04,002376.SZ,SELL,7.51,86
2023-04-04,601921.SH,BUY,7.36,1345
2023-04-04,600775.SH,BUY,10.55,941
2023-04-04,600715.SH,BUY,2.19,4524
2023-04-04,000697.SZ,BUY,6.21,1602
2023-04-04,002331.SZ,BUY,7.91,81
2023-04-04,600654.SH,SELL,2.6,225
2023-04-04,000839.SZ,BUY,2.4,4143
2023-04-04,002490.SZ,BUY,4.5,2210
2023-04-04,603887.SH,BUY,8.51,1168
2023-04-04,600601.SH,SELL,2.54,5
2023-04-04,600396.SH,BUY,2.34,316
2023-04-04,002369.SZ,BUY,5.77,1723
2023-04-04,002793.SZ,BUY,7.2,1373
2023-04-04,600708.SH,BUY,2.24,4440
2023-04-04,002355.SZ,BUY,4.26,2340
2023-04-04,000415.SZ,BUY,2.12,379
2023-04-25,002331.SZ,SELL,6.83,1257
2023-04-25,002369.SZ,SELL,4.85,1723
2023-04-25,600396.SH,SELL,2.0,4268
2023-04-28,603291.SH,SELL,12.58,754
2023-05-05,000415.SZ,SELL,2.3,4691
2023-05-05,000697.SZ,SELL,6.28,1602
2023-05-05,002355.SZ,SELL,3.99,2340
2023-05-05,002376.SZ,SELL,6.95,1320
2023-05-05,002490.SZ,SELL,4.17,2210
2023-05-05,002793.SZ,SELL,7.1,1373
2023-05-05,600601.SH,SELL,2.73,3916
2023-05-05,600708.SH,SELL,2.24,4440
2023-05-05,600775.SH,SELL,9.56,941
2023-05-05,601921.SH,SELL,9.45,1345
2023-05-05,603887.SH,SELL,8.3,1168
2023-05-05,600455.SH,BUY,21.99,458
2023-05-05,600845.SH,BUY,34.67,289
2023-05-05,002180.SZ,BUY,38.75,260
2023-05-05,000839.SZ,BUY,2.28,260
2023-05-05,002584.SZ,BUY,6.25,1614
2023-05-05,603729.SH,BUY,14.73,683
2023-05-05,603990.SH,BUY,12.69,788
2023-05-05,002739.SZ,BUY,15.12,667
2023-05-05,000536.SZ,BUY,1.97,5119
2023-05-05,000793.SZ,BUY,2.77,3601
2023-05-05,600671.SH,BUY,7.88,1297
2023-05-05,600715.SH,SELL,2.35,255
2023-05-05,601019.SH,SELL,11.42,505
2023-05-05,002157.SZ,BUY,2.52,3805
2023-05-05,600936.SH,BUY,4.38,2292
2023-05-05,600959.SH,SELL,3.8,309
2023-05-05,600396.SH,BUY,2.11,4757
2023-05-05,002369.SZ,BUY,4.77,2118
2023-05-05,002622.SZ,BUY,3.3,3056
2023-05-05,600654.SH,SELL,2.79,225
2023-05-10,002584.SZ,SELL,4.99,1614
2023-05-12,002157.SZ,SELL,1.95,3805
2023-05-24,002739.SZ,SELL,13.06,667
2023-05-25,000793.SZ,SELL,2.32,3601
2023-05-30,000839.SZ,SELL,1.99,4403
2023-05-30,600715.SH,SELL,1.85,4269
2023-06-02,002369.SZ,SELL,5.47,2118
2023-06-02,002622.SZ,SELL,3.4,3056
2023-06-02,600396.SH,SELL,2.31,4757
2023-06-02,600455.SH,SELL,22.84,458
2023-06-02,600654.SH,SELL,2.54,3615
2023-06-02,600845.SH,SELL,35.34,289
2023-06-02,600959.SH,SELL,3.54,2662
2023-06-02,601019.SH,SELL,9.32,895
2023-06-02,603729.SH,SELL,14.88,683
2023-06-02,603990.SH,SELL,14.44,788
2023-06-02,002180.SZ,SELL,37.92,9
2023-06-02,600358.SH,BUY,5.34,1777
2023-06-02,600637.SH,BUY,7.95,1197
2023-06-02,000697.SZ,BUY,6.04,1568
2023-06-02,600671.SH,SELL,7.35,18
2023-06-02,600936.SH,BUY,4.1,16
2023-06-02,000752.SZ,BUY,4.05,2354
2023-06-02,002021.SZ,BUY,1.4,7138
2023-06-02,002114.SZ,BUY,6.47,1472
2023-06-02,000868.SZ,BUY,5.32,1774
2023-06-02,002197.SZ,BUY,11.22,868
2023-06-02,600715.SH,BUY,2.05,4522
2023-06-02,002298.SZ,BUY,6.48,1465
2023-06-02,000639.SZ,BUY,4.41,2181
2023-06-02,000839.SZ,BUY,2.01,4685
2023-06-02,000536.SZ,SELL,1.87,32
2023-06-02,002490.SZ,BUY,4.2,2275
2023-06-02,002383.SZ,BUY,6.45,1474
2023-06-02,600545.SH,BUY,2.38,3996
2023-06-02,002520.SZ,BUY,5.84,1628
2023-07-04,000639.SZ,SELL,4.69,2181
2023-07-04,000839.SZ,SELL,2.24,4685
2023-07-04,002021.SZ,SELL,1.77,7138
2023-07-04,002180.SZ,SELL,35.85,251
2023-07-04,002197.SZ,SELL,10.48,868
2023-07-04,002298.SZ,SELL,6.88,1465
2023-07-04,002383.SZ,SELL,6.57,1474
2023-07-04,002520.SZ,SELL,6.07,1628
2023-07-04,600545.SH,SELL,2.49,3996
2023-07-04,600637.SH,SELL,7.21,1197
2023-07-04,600715.SH,SELL,1.93,4522
2023-07-04,600936.SH,BUY,3.89,168
2023-07-04,600455.SH,BUY,22.8,420
2023-07-04,600358.SH,BUY,5.29,40
2023-07-04,000697.SZ,BUY,6.01,38
2023-07-04,000752.SZ,BUY,4.07,13
2023-07-04,600671.SH,SELL,7.9,59
2023-07-04,002551.SZ,BUY,3.87,2496
2023-07-04,600594.SH,BUY,5.2,1852
2023-07-04,000868.SZ,SELL,5.81,121
2023-07-04,603536.SH,BUY,6.63,1454
2023-07-04,002114.SZ,SELL,7.29,18
2023-07-04,000599.SZ,BUY,4.33,2225
2023-07-04,603669.SH,BUY,4.65,2063
2023-07-04,002622.SZ,BUY,3.23,2992
2023-07-04,002437.SZ,BUY,2.12,4544
2023-07-04,000536.SZ,BUY,1.85,177
2023-07-04,000572.SZ,BUY,4.34,2220
2023-07-04,002861.SZ,BUY,11.18,861
2023-07-04,600302.SH,BUY,5.31,1821
2023-07-04,002490.SZ,SELL,4.41,104
2023-08-02,000536.SZ,SELL,2.03,5264
2023-08-02,000572.SZ,SELL,5.58,2220
2023-08-02,000599.SZ,SELL,4.48,2225
2023-08-02,000752.SZ,SELL,5.76,2367
2023-08-02,002114.SZ,SELL,7.74,1454
2023-08-02,002437.SZ,SELL,2.23,4544
2023-08-02,002490.SZ,SELL,4.75,2171
2023-08-02,002551.SZ,SELL,4.14,2496
2023-08-02,002622.SZ,SELL,3.39,2992
2023-08-02,002861.SZ,SELL,11.78,861
2023-08-02,600302.SH,SELL,5.45,1821
2023-08-02,600594.SH,SELL,5.22,1852
2023-08-02,600671.SH,SELL,9.02,1220
2023-08-02,600936.SH,SELL,4.68,2476
2023-08-02,603536.SH,SELL,8.27,1454
2023-08-02,603669.SH,SELL,4.98,2063
2023-08-02,600358.SH,BUY,5.55,89
2023-08-02,000697.SZ,BUY,5.86,194
2023-08-02,000868.SZ,BUY,5.86,130
2023-08-02,000710.SZ,BUY,11.05,955
2023-08-02,600543.SH,BUY,5.55,1895
2023-08-02,002264.SZ,BUY,6.23,1690
2023-08-02,600303.SH,BUY,4.85,2159
2023-08-02,600455.SH,BUY,23.05,38
2023-08-02,603117.SH,BUY,3.54,2991
2023-08-02,002021.SZ,BUY,1.69,6220
2023-08-02,000639.SZ,BUY,4.83,2186
2023-08-02,600568.SH,BUY,1.74,6034
2023-08-02,002298.SZ,BUY,6.02,1757
2023-08-02,002189.SZ,BUY,16.19,649
2023-08-02,603237.SH,BUY,19.73,532
2023-08-02,600396.SH,BUY,2.52,4173
2023-08-02,002755.SZ,BUY,8.16,1291
2023-08-02,002520.SZ,BUY,5.75,1830
2023-08-02,600679.SH,BUY,8.86,1190
2023-08-02,002086.SZ,BUY,2.69,3925
2023-08-28,000697.SZ,SELL,5.09,1800
2023-08-28,000710.SZ,SELL,9.97,955
2023-09-01,002264.SZ,SELL,5.31,1690
2023-09-04,000639.SZ,SELL,4.45,2186
2023-09-04,000868.SZ,SELL,5.13,1783
2023-09-04,002021.SZ,SELL,1.72,6220
2023-09-04,002086.SZ,SELL,2.61,3925
2023-09-04,002520.SZ,SELL,5.38,1830
2023-09-04,002755.SZ,SELL,7.74,1291
2023-09-04,600303.SH,SELL,4.8,2159
2023-09-04,600358.SH,SELL,4.99,1906
2023-09-04,600396.SH,SELL,2.53,4173
2023-09-04,600543.SH,SELL,5.64,1895
2023-09-04,600568.SH,SELL,1.8,6034
2023-09-04,600679.SH,SELL,8.34,1190
2023-09-04,603117.SH,SELL,3.44,2991
2023-09-04,603237.SH,SELL,20.51,532
2023-09-04,600455.SH,SELL,23.66,30
2023-09-04,600648.SH,BUY,11.0,924
2023-09-04,000697.SZ,BUY,4.75,2123
2023-09-04,603602.SH,BUY,12.57,806
2023-09-04,603068.SH,BUY,26.89,377
2023-09-04,600936.SH,BUY,4.17,2428
2023-09-04,002313.SZ,BUY,6.72,1511
2023-09-04,002298.SZ,BUY,5.74,7
2023-09-04,000430.SZ,BUY,6.49,1560
